CLUES,TIPOURGENCIA,MOTATE,YEAR,count,TIPOURGENCIA_V,MOTATE_V
PLSSA000204,1.0,1.0,2013,155,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000204,1.0,1.0,2014,51,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000204,1.0,1.0,2015,27,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000204,1.0,1.0,2016,8,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000204,1.0,2.0,2010,184,URGENCIA CALIFICADA,MEDICA
PLSSA000204,1.0,2.0,2011,454,URGENCIA CALIFICADA,MEDICA
PLSSA000204,1.0,2.0,2012,516,URGENCIA CALIFICADA,MEDICA
PLSSA000204,1.0,2.0,2013,766,URGENCIA CALIFICADA,MEDICA
PLSSA000204,1.0,2.0,2014,1035,URGENCIA CALIFICADA,MEDICA
PLSSA000204,1.0,2.0,2015,1017,URGENCIA CALIFICADA,MEDICA
PLSSA000204,1.0,2.0,2016,922,URGENCIA CALIFICADA,MEDICA
PLSSA000204,1.0,3.0,2010,113,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000204,1.0,3.0,2011,83,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000204,1.0,3.0,2012,105,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000204,1.0,3.0,2013,137,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000204,1.0,3.0,2014,235,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000204,1.0,3.0,2015,286,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000204,1.0,3.0,2016,286,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000204,1.0,4.0,2010,27,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000204,1.0,4.0,2011,22,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000204,1.0,4.0,2012,41,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000204,1.0,4.0,2013,221,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000204,1.0,4.0,2014,54,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000204,1.0,4.0,2015,15,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000204,2.0,1.0,2010,34,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000204,2.0,1.0,2011,14,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000204,2.0,1.0,2012,14,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000204,2.0,1.0,2013,13,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000204,2.0,1.0,2014,32,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000204,2.0,1.0,2015,22,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000204,2.0,2.0,2010,271,URGENCIA NO CALIFICADA,MEDICA
PLSSA000204,2.0,2.0,2011,404,URGENCIA NO CALIFICADA,MEDICA
PLSSA000204,2.0,2.0,2012,618,URGENCIA NO CALIFICADA,MEDICA
PLSSA000204,2.0,2.0,2013,1015,URGENCIA NO CALIFICADA,MEDICA
PLSSA000204,2.0,2.0,2014,1673,URGENCIA NO CALIFICADA,MEDICA
PLSSA000204,2.0,2.0,2015,1257,URGENCIA NO CALIFICADA,MEDICA
PLSSA000204,2.0,2.0,2016,1527,URGENCIA NO CALIFICADA,MEDICA
PLSSA000204,2.0,3.0,2010,51,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
PLSSA000204,2.0,3.0,2011,31,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
PLSSA000204,2.0,3.0,2012,22,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
PLSSA000204,2.0,3.0,2013,50,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
PLSSA000204,2.0,3.0,2014,96,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
PLSSA000204,2.0,3.0,2015,89,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
PLSSA000204,2.0,3.0,2016,84,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
PLSSA000204,2.0,4.0,2010,39,URGENCIA NO CALIFICADA,PEDIATRICA
PLSSA000204,2.0,4.0,2011,13,URGENCIA NO CALIFICADA,PEDIATRICA
PLSSA000204,2.0,4.0,2012,22,URGENCIA NO CALIFICADA,PEDIATRICA
PLSSA000204,2.0,4.0,2013,30,URGENCIA NO CALIFICADA,PEDIATRICA
PLSSA000204,2.0,4.0,2014,136,URGENCIA NO CALIFICADA,PEDIATRICA
PLSSA000204,2.0,4.0,2015,7,URGENCIA NO CALIFICADA,PEDIATRICA
PLSSA000204,2.0,9.0,2010,4,URGENCIA NO CALIFICADA,NO ESPECIFICADO
PLSSA000513,-1.0,1.0,2009,419,,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000513,1.0,2.0,2009,879,URGENCIA CALIFICADA,MEDICA
PLSSA000513,1.0,3.0,2009,763,URGENCIA CALIFICADA,QUIRURGICA
PLSSA000513,1.0,4.0,2009,479,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000513,1.0,5.0,2009,72,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000513,2.0,6.0,2009,1660,URGENCIA NO CALIFICADA,URGENCIA NO CALIFICADA
PLSSA000513,3.0,7.0,2009,230,APOYO A SERVICIOS DE MEDICINA GENERAL,APOYO A SERVICIOS DE MEDICINA GENERAL
PLSSA000513,-1.0,9.0,2009,2,,NO ESPECIFICADO
PLSSA000513,1.0,1.0,2010,265,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000513,1.0,1.0,2011,238,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000513,1.0,1.0,2012,219,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000513,1.0,1.0,2014,46,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000513,1.0,1.0,2015,58,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000513,1.0,1.0,2016,47,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000513,1.0,2.0,2010,805,URGENCIA CALIFICADA,MEDICA
PLSSA000513,1.0,2.0,2011,941,URGENCIA CALIFICADA,MEDICA
PLSSA000513,1.0,2.0,2012,859,URGENCIA CALIFICADA,MEDICA
PLSSA000513,1.0,2.0,2014,1147,URGENCIA CALIFICADA,MEDICA
PLSSA000513,1.0,2.0,2015,1313,URGENCIA CALIFICADA,MEDICA
PLSSA000513,1.0,2.0,2016,1606,URGENCIA CALIFICADA,MEDICA
PLSSA000513,1.0,3.0,2010,322,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000513,1.0,3.0,2011,278,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000513,1.0,3.0,2012,236,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000513,1.0,3.0,2014,93,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000513,1.0,3.0,2015,74,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000513,1.0,3.0,2016,78,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000513,1.0,4.0,2010,48,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000513,1.0,4.0,2011,90,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000513,1.0,4.0,2012,53,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000513,1.0,4.0,2014,20,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000513,1.0,4.0,2015,5,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000513,1.0,4.0,2016,2,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000513,2.0,1.0,2010,131,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000513,2.0,1.0,2011,106,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000513,2.0,1.0,2012,152,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000513,2.0,1.0,2014,22,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000513,2.0,1.0,2015,1,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000513,2.0,1.0,2016,2,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000513,2.0,2.0,2010,765,URGENCIA NO CALIFICADA,MEDICA
PLSSA000513,2.0,2.0,2011,1045,URGENCIA NO CALIFICADA,MEDICA
PLSSA000513,2.0,2.0,2012,1252,URGENCIA NO CALIFICADA,MEDICA
PLSSA000513,2.0,2.0,2014,2497,URGENCIA NO CALIFICADA,MEDICA
PLSSA000513,2.0,2.0,2015,2255,URGENCIA NO CALIFICADA,MEDICA
PLSSA000513,2.0,2.0,2016,2664,URGENCIA NO CALIFICADA,MEDICA
PLSSA000513,2.0,3.0,2010,266,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
PLSSA000513,2.0,3.0,2011,170,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
PLSSA000513,2.0,3.0,2012,166,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
PLSSA000513,2.0,3.0,2014,111,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
PLSSA000513,2.0,3.0,2015,58,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
PLSSA000513,2.0,3.0,2016,21,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
PLSSA000513,2.0,4.0,2010,202,URGENCIA NO CALIFICADA,PEDIATRICA
PLSSA000513,2.0,4.0,2011,224,URGENCIA NO CALIFICADA,PEDIATRICA
PLSSA000513,2.0,4.0,2012,181,URGENCIA NO CALIFICADA,PEDIATRICA
PLSSA000513,2.0,4.0,2014,103,URGENCIA NO CALIFICADA,PEDIATRICA
PLSSA000513,2.0,4.0,2015,14,URGENCIA NO CALIFICADA,PEDIATRICA
PLSSA000513,2.0,4.0,2016,14,URGENCIA NO CALIFICADA,PEDIATRICA
PLSSA000612,-1.0,1.0,2009,267,,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000612,1.0,2.0,2009,995,URGENCIA CALIFICADA,MEDICA
PLSSA000612,1.0,3.0,2009,1545,URGENCIA CALIFICADA,QUIRURGICA
PLSSA000612,1.0,4.0,2009,1091,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000612,1.0,5.0,2009,165,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000612,2.0,6.0,2009,2409,URGENCIA NO CALIFICADA,URGENCIA NO CALIFICADA
PLSSA000612,3.0,7.0,2009,262,APOYO A SERVICIOS DE MEDICINA GENERAL,APOYO A SERVICIOS DE MEDICINA GENERAL
PLSSA000612,1.0,1.0,2010,228,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000612,1.0,1.0,2011,44,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000612,1.0,1.0,2012,154,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000612,1.0,1.0,2013,58,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000612,1.0,1.0,2014,73,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000612,1.0,1.0,2015,30,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000612,1.0,1.0,2016,82,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000612,1.0,2.0,2010,566,URGENCIA CALIFICADA,MEDICA
PLSSA000612,1.0,2.0,2011,559,URGENCIA CALIFICADA,MEDICA
PLSSA000612,1.0,2.0,2012,646,URGENCIA CALIFICADA,MEDICA
PLSSA000612,1.0,2.0,2013,652,URGENCIA CALIFICADA,MEDICA
PLSSA000612,1.0,2.0,2014,1409,URGENCIA CALIFICADA,MEDICA
PLSSA000612,1.0,2.0,2015,1382,URGENCIA CALIFICADA,MEDICA
PLSSA000612,1.0,2.0,2016,1322,URGENCIA CALIFICADA,MEDICA
PLSSA000612,1.0,3.0,2010,1014,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000612,1.0,3.0,2011,732,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000612,1.0,3.0,2012,749,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000612,1.0,3.0,2013,395,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000612,1.0,3.0,2014,557,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000612,1.0,3.0,2015,416,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000612,1.0,3.0,2016,336,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000612,1.0,4.0,2010,200,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000612,1.0,4.0,2011,102,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000612,1.0,4.0,2012,130,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000612,1.0,4.0,2013,125,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000612,1.0,4.0,2014,250,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000612,1.0,4.0,2015,136,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000612,1.0,4.0,2016,244,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000612,2.0,1.0,2010,100,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000612,2.0,1.0,2011,49,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000612,2.0,1.0,2012,73,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000612,2.0,1.0,2013,79,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000612,2.0,1.0,2014,87,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000612,2.0,1.0,2015,72,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000612,2.0,1.0,2016,138,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000612,2.0,2.0,2010,3920,URGENCIA NO CALIFICADA,MEDICA
PLSSA000612,2.0,2.0,2011,5057,URGENCIA NO CALIFICADA,MEDICA
PLSSA000612,2.0,2.0,2012,6034,URGENCIA NO CALIFICADA,MEDICA
PLSSA000612,2.0,2.0,2013,7651,URGENCIA NO CALIFICADA,MEDICA
PLSSA000612,2.0,2.0,2014,8788,URGENCIA NO CALIFICADA,MEDICA
PLSSA000612,2.0,2.0,2015,7383,URGENCIA NO CALIFICADA,MEDICA
PLSSA000612,2.0,2.0,2016,8717,URGENCIA NO CALIFICADA,MEDICA
PLSSA000612,2.0,3.0,2010,928,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
PLSSA000612,2.0,3.0,2011,968,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
PLSSA000612,2.0,3.0,2012,875,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
PLSSA000612,2.0,3.0,2013,540,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
PLSSA000612,2.0,3.0,2014,748,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
PLSSA000612,2.0,3.0,2015,874,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
PLSSA000612,2.0,3.0,2016,559,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
PLSSA000612,2.0,4.0,2010,620,URGENCIA NO CALIFICADA,PEDIATRICA
PLSSA000612,2.0,4.0,2011,826,URGENCIA NO CALIFICADA,PEDIATRICA
PLSSA000612,2.0,4.0,2012,1005,URGENCIA NO CALIFICADA,PEDIATRICA
PLSSA000612,2.0,4.0,2013,1213,URGENCIA NO CALIFICADA,PEDIATRICA
PLSSA000612,2.0,4.0,2014,1371,URGENCIA NO CALIFICADA,PEDIATRICA
PLSSA000612,2.0,4.0,2015,1128,URGENCIA NO CALIFICADA,PEDIATRICA
PLSSA000612,2.0,4.0,2016,1017,URGENCIA NO CALIFICADA,PEDIATRICA
PLSSA000740,-1.0,1.0,2009,170,,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000740,1.0,2.0,2009,1201,URGENCIA CALIFICADA,MEDICA
PLSSA000740,1.0,3.0,2009,503,URGENCIA CALIFICADA,QUIRURGICA
PLSSA000740,1.0,4.0,2009,766,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000740,1.0,5.0,2009,47,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000740,2.0,6.0,2009,1298,URGENCIA NO CALIFICADA,URGENCIA NO CALIFICADA
PLSSA000740,3.0,7.0,2009,22,APOYO A SERVICIOS DE MEDICINA GENERAL,APOYO A SERVICIOS DE MEDICINA GENERAL
PLSSA000740,1.0,1.0,2010,233,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000740,1.0,1.0,2011,195,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000740,1.0,2.0,2010,645,URGENCIA CALIFICADA,MEDICA
PLSSA000740,1.0,2.0,2011,1291,URGENCIA CALIFICADA,MEDICA
PLSSA000740,1.0,3.0,2010,666,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000740,1.0,3.0,2011,550,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000740,1.0,4.0,2010,18,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000740,1.0,4.0,2011,61,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000740,2.0,1.0,2010,57,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000740,2.0,1.0,2011,103,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000740,2.0,2.0,2010,1272,URGENCIA NO CALIFICADA,MEDICA
PLSSA000740,2.0,2.0,2011,2144,URGENCIA NO CALIFICADA,MEDICA
PLSSA000740,2.0,3.0,2010,425,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
PLSSA000740,2.0,3.0,2011,585,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
PLSSA000740,2.0,4.0,2010,39,URGENCIA NO CALIFICADA,PEDIATRICA
PLSSA000740,2.0,4.0,2011,115,URGENCIA NO CALIFICADA,PEDIATRICA
PLSSA000834,-1.0,1.0,2009,32,,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000834,1.0,2.0,2009,313,URGENCIA CALIFICADA,MEDICA
PLSSA000834,1.0,3.0,2009,1755,URGENCIA CALIFICADA,QUIRURGICA
PLSSA000834,1.0,4.0,2009,426,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000834,1.0,5.0,2009,29,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000834,2.0,6.0,2009,1309,URGENCIA NO CALIFICADA,URGENCIA NO CALIFICADA
PLSSA000834,3.0,7.0,2009,155,APOYO A SERVICIOS DE MEDICINA GENERAL,APOYO A SERVICIOS DE MEDICINA GENERAL
PLSSA000834,-1.0,9.0,2009,1,,NO ESPECIFICADO
PLSSA000834,1.0,1.0,2010,76,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000834,1.0,1.0,2011,39,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000834,1.0,1.0,2012,37,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000834,1.0,1.0,2013,41,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000834,1.0,1.0,2014,42,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000834,1.0,1.0,2015,55,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000834,1.0,1.0,2016,94,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000834,1.0,2.0,2010,188,URGENCIA CALIFICADA,MEDICA
PLSSA000834,1.0,2.0,2011,357,URGENCIA CALIFICADA,MEDICA
PLSSA000834,1.0,2.0,2012,408,URGENCIA CALIFICADA,MEDICA
PLSSA000834,1.0,2.0,2013,428,URGENCIA CALIFICADA,MEDICA
PLSSA000834,1.0,2.0,2014,382,URGENCIA CALIFICADA,MEDICA
PLSSA000834,1.0,2.0,2015,306,URGENCIA CALIFICADA,MEDICA
PLSSA000834,1.0,2.0,2016,264,URGENCIA CALIFICADA,MEDICA
PLSSA000834,1.0,3.0,2010,332,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000834,1.0,3.0,2011,496,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000834,1.0,3.0,2012,275,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000834,1.0,3.0,2013,323,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000834,1.0,3.0,2014,326,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000834,1.0,3.0,2015,331,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000834,1.0,3.0,2016,231,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000834,1.0,4.0,2010,47,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000834,1.0,4.0,2011,62,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000834,1.0,4.0,2012,72,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000834,1.0,4.0,2013,111,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000834,1.0,4.0,2014,226,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000834,1.0,4.0,2015,298,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000834,1.0,4.0,2016,232,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000834,2.0,1.0,2010,6,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000834,2.0,1.0,2011,5,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000834,2.0,1.0,2012,11,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000834,2.0,1.0,2013,32,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000834,2.0,1.0,2014,68,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000834,2.0,1.0,2015,58,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000834,2.0,1.0,2016,55,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000834,2.0,2.0,2010,1882,URGENCIA NO CALIFICADA,MEDICA
PLSSA000834,2.0,2.0,2011,2247,URGENCIA NO CALIFICADA,MEDICA
PLSSA000834,2.0,2.0,2012,3227,URGENCIA NO CALIFICADA,MEDICA
PLSSA000834,2.0,2.0,2013,3029,URGENCIA NO CALIFICADA,MEDICA
PLSSA000834,2.0,2.0,2014,3312,URGENCIA NO CALIFICADA,MEDICA
PLSSA000834,2.0,2.0,2015,2837,URGENCIA NO CALIFICADA,MEDICA
PLSSA000834,2.0,2.0,2016,3785,URGENCIA NO CALIFICADA,MEDICA
PLSSA000834,2.0,3.0,2010,390,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
PLSSA000834,2.0,3.0,2011,357,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
PLSSA000834,2.0,3.0,2012,471,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
PLSSA000834,2.0,3.0,2013,885,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
PLSSA000834,2.0,3.0,2014,822,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
PLSSA000834,2.0,3.0,2015,818,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
PLSSA000834,2.0,3.0,2016,655,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
PLSSA000834,2.0,4.0,2010,747,URGENCIA NO CALIFICADA,PEDIATRICA
PLSSA000834,2.0,4.0,2011,541,URGENCIA NO CALIFICADA,PEDIATRICA
PLSSA000834,2.0,4.0,2012,726,URGENCIA NO CALIFICADA,PEDIATRICA
PLSSA000834,2.0,4.0,2013,1506,URGENCIA NO CALIFICADA,PEDIATRICA
PLSSA000834,2.0,4.0,2014,1303,URGENCIA NO CALIFICADA,PEDIATRICA
PLSSA000834,2.0,4.0,2015,1156,URGENCIA NO CALIFICADA,PEDIATRICA
PLSSA000834,2.0,4.0,2016,1073,URGENCIA NO CALIFICADA,PEDIATRICA
PLSSA000863,-1.0,1.0,2009,112,,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000863,1.0,2.0,2009,1158,URGENCIA CALIFICADA,MEDICA
PLSSA000863,1.0,3.0,2009,2905,URGENCIA CALIFICADA,QUIRURGICA
PLSSA000863,1.0,4.0,2009,1405,URGENCIA CALIFICADA,GINECO-OBSTETRICA
PLSSA000863,1.0,5.0,2009,92,URGENCIA CALIFICADA,PEDIATRICA
PLSSA000863,2.0,6.0,2009,1583,URGENCIA NO CALIFICADA,URGENCIA NO CALIFICADA
PLSSA000863,3.0,7.0,2009,355,APOYO A SERVICIOS DE MEDICINA GENERAL,APOYO A SERVICIOS DE MEDICINA GENERAL
PLSSA000863,-1.0,9.0,2009,2,,NO ESPECIFICADO
PLSSA000863,1.0,1.0,2010,135,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000863,1.0,1.0,2011,52,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000863,1.0,1.0,2012,46,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
PLSSA000863,1.0,1.0,2013,78,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
