,CLUES,NOMBRE DE LA ENTIDAD,NOMBRE DEL MUNICIPIO,NOMBRE DE LA LOCALIDAD,NOMBRE DE LA JURISDICCION,CLAVE DE LA INSTITUCION,NOMBRE DE TIPOLOGIA,CONSULTORIOS DE MED GRAL,CONSULTORIOS EN OTRAS AREAS,TOTAL DE CONSULTORIOS,CAMAS EN AREA DE HOS,CAMAS EN OTRAS AREAS,TOTAL DE CAMAS,NOMBRE DE LA UNIDAD,OBSERVACIONES DE LA DIRECCION,CODIGO POSTAL,ESTATUS DE OPERACION,LONGITUD,LATITUD,NIVEL ATENCION
7259,DFSMP005072,CIUDAD DE MEXICO,CUAUHTÉMOC,CUAUHTEMOC,CUAUHTÉMOC,SMP,NO ESPECIFICADO,64,0,64,40,0,40,"FUNDACION DE ASISTENCIA PRIVADA, CONDE DE VALENCIANA, I.A.P.","CHIMALPOPOCA 14, COLONIA OBRERA",6800.0,EN OPERACION,-99.14224762,19.42234038,SEGUNDO NIVEL
7260,DFSMP005084,CIUDAD DE MEXICO,CUAUHTÉMOC,CUAUHTEMOC,CUAUHTÉMOC,SMP,NO ESPECIFICADO,1,0,1,13,0,13,UNIDAD  QUIRÚRGICA MONTGOBER SA DE CV,"QUERÉTARO NO. 59-A, COL. ROMA",6700.0,EN OPERACION,-99.1573074320604,19.415507958555516,SEGUNDO NIVEL
7261,DFSMP005096,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,3,0,3,7,0,7,CLÍNICA MÉDICA ASTRID SA DE CV,"PERIFÉRICO NO 116, COL. JOSÉ LÓPEZ PORTILLO",9920.0,EN OPERACION,-99.0017,19.4215,SEGUNDO NIVEL
7262,DFSMP005101,CIUDAD DE MEXICO,MIGUEL HIDALGO,MIGUEL HIDALGO,MIGUEL HIDALGO,SMP,NO ESPECIFICADO,8,0,8,25,0,25,HOSPITALES H S.A. DE C.V.,"AV. OBSERVATORIO 354, COL. 16 DE SEPTIEMBRE",11810.0,EN OPERACION,-99.20520468,19.40130335,SEGUNDO NIVEL
7263,DFSMP005113,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,3,0,3,5,0,5,CENTRO MATERNO INFANTIL PRIVADO S.A. DE C.V.,"GANADEROS 331, COL. LOS REYES",9840.0,EN OPERACION,-99.10968327,19.34960411,SEGUNDO NIVEL
7264,DFSMP005125,CIUDAD DE MEXICO,MILPA ALTA,VILLA MILPA ALTA,MILPA ALTA,SMP,NO ESPECIFICADO,2,0,2,2,0,2,CONSULTORIO MÉDICO CLÍNICO,"AV. MORELOS NO 118, COL. SAN ANTONIO TECOMITL",12100.0,EN OPERACION,-98.99385538888964,19.22115627402498,SEGUNDO NIVEL
7265,DFSMP005130,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,1,0,1,2,0,2,MÉDICA SAN LORENZO,"AV. CUAUHTÉMOC NO. 1B, ESQ. AV. TLÁHUAC, COL. SAN LORENZO TEZONCO",9900.0,EN OPERACION,-99.0680421,19.3075781,SEGUNDO NIVEL
7266,DFSMP005142,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,1,0,1,2,0,2,MATERNIDAD TÉLLEZ,"HUMBERTO G. TAMAYO LTE. 8 MZA. 11 FRENTE 9, COL. U. HAB. CHINAMPAC DE JUÁREZ",99999.0,EN OPERACION,-99.0017,19.4215,SEGUNDO NIVEL
7268,DFSMP005166,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,1,0,1,3,0,3,CLÍNICA MÉDICA SAN JOSÉ,"CALLEJÓN PALMAS NO. 1, COL. SANTA MARÍA AZTAHUACÁN",9500.0,EN OPERACION,-99.0017,19.4215,SEGUNDO NIVEL
7271,DFSMP005195,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,1,0,1,1,0,1,CONSULTORIO MÉDICO DRA. ALEJANDRA VALENCIA LÓPEZ,"SUPERMANZANA 1 MANZANA 39 LTE. 3, COL. EJERCITO CONSTITUCIONALISTA",9220.0,EN OPERACION,-99.0017,19.4215,SEGUNDO NIVEL
7272,DFSMP005200,CIUDAD DE MEXICO,AZCAPOTZALCO,AZCAPOTZALCO,AZCAPOTZALCO,SMP,NO ESPECIFICADO,4,0,4,3,0,3,PÉREZ GARCÍIA JULIO,"AV. AZCAPOTZALCO NO 323, COL. CLAVERIA",2070.0,EN OPERACION,-99.1873287,19.4708236,SEGUNDO NIVEL
7273,DFSMP005212,CIUDAD DE MEXICO,AZCAPOTZALCO,AZCAPOTZALCO,AZCAPOTZALCO,SMP,NO ESPECIFICADO,4,0,4,4,0,4,CLÍNICA YAMI,"MINATITLAN NO 51, COL. REYNOSA",2200.0,EN OPERACION,-99.1868008,19.49260322,SEGUNDO NIVEL
7274,DFSMP005224,CIUDAD DE MEXICO,AZCAPOTZALCO,AZCAPOTZALCO,AZCAPOTZALCO,SMP,NO ESPECIFICADO,6,0,6,25,0,25,HOSPITAL NUESTRA SEÑORA DEL CARMEN,"CALLE 21 NO 145, COL. PRO-HOGAR",2600.0,EN OPERACION,-99.1514287,19.4760063,SEGUNDO NIVEL
7277,DFSMP005253,CIUDAD DE MEXICO,CUAUHTÉMOC,CUAUHTEMOC,CUAUHTÉMOC,SMP,NO ESPECIFICADO,2,0,2,2,0,2,FUNDACIÓN HOSPITAL NUESTRA SEÑORA DE LA LUZ I.A.P.,"EZEQUIEL MONTES 135, COL. TABACALERA",6030.0,EN OPERACION,-99.15661842,19.43460214,SEGUNDO NIVEL
7278,DFSMP005265,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SMP,NO ESPECIFICADO,1,0,1,4,0,4,CONSULTORIO MÉDICO,"TIBURON MZ 30 LT 16, COL. DEL MAR",13270.0,EN OPERACION,-99.0017,19.4215,SEGUNDO NIVEL
7279,DFSMP005270,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,SMP,NO ESPECIFICADO,11,0,11,26,0,26,HOSPITALITO GUSTAVO GUERRERO A C,"HERREROS 68, COL. MORELOS",15270.0,EN OPERACION,-99.11582221,19.43977713,SEGUNDO NIVEL
7280,DFSMP005282,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SMP,NO ESPECIFICADO,1,0,1,2,0,2,JIMÉNEZ MEZA RANULFO JESÚS,"TEOFILO NORE 93-B, COL. LA CONCHITA ZAPOTITLAN",13360.0,EN OPERACION,-99.0377575,19.2929786,SEGUNDO NIVEL
7281,DFSMP005294,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SMP,NO ESPECIFICADO,2,0,2,4,0,4,ROMERO HERNÁNDEZ GUADALUPE,"PEDRO MARIA ANAYA 1, COL. GUADALUPE TLALTENCO",13450.0,EN OPERACION,-99.0017,19.4215,SEGUNDO NIVEL
7282,DFSMP005306,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,2,0,2,5,0,5,DE LOS SANTOS,"BELISARIO DOMINGUEZ MZ 130 LT 21, COL. GUADALUPE DEL MORAL",9300.0,EN OPERACION,-99.0725897,19.3704032,SEGUNDO NIVEL
7283,DFSMP005311,CIUDAD DE MEXICO,AZCAPOTZALCO,AZCAPOTZALCO,AZCAPOTZALCO,SMP,NO ESPECIFICADO,4,0,4,2,0,2,TORRE MÉDICA DE ESPECIALIDADES SAN JOSÉ,"JOSE F. GUTIERREZ NO 14, COL. AZCAPOTZALCO",2000.0,EN OPERACION,-99.18805665,19.48206254,SEGUNDO NIVEL
7284,DFSMP005323,CIUDAD DE MEXICO,AZCAPOTZALCO,AZCAPOTZALCO,AZCAPOTZALCO,SMP,NO ESPECIFICADO,3,0,3,3,0,3,MEDICINA PERINATAL Y REPRODUCCIÓN HUMANA S.C.,"CALZ AZCAPOTZALCO LA VILLA NO 14, COL. DEL MAESTRO",2040.0,EN OPERACION,-99.1818528,19.4816151,SEGUNDO NIVEL
7285,DFSMP005335,CIUDAD DE MEXICO,AZCAPOTZALCO,AZCAPOTZALCO,AZCAPOTZALCO,SMP,NO ESPECIFICADO,3,0,3,3,0,3,CENTRO DE ESPECIALIDADES MÉDICA NORTE,"CALLE 17 NO 250, COL. PRO-HOGAR",2600.0,EN OPERACION,-99.1534219,19.4748304,SEGUNDO NIVEL
7286,DFSMP005340,CIUDAD DE MEXICO,XOCHIMILCO,XOCHIMILCO,XOCHIMILCO,SMP,NO ESPECIFICADO,2,0,2,4,0,4,ESPECIALIDADES MÉDICO QUIRÚRGICAS XOCHIMILCO,"PINO NO 168-B, COL. BARRIO SAN ESTEBAN",16080.0,EN OPERACION,-99.0017,19.4215,SEGUNDO NIVEL
7287,DFSMP005352,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,SMP,NO ESPECIFICADO,2,0,2,3,0,3,UNIDAD MÉDICA DE ATENCIÓN INTEGRAL SA DE CV,"2A CDA DE CARRETONES NO 21, COL. CENTRO",15100.0,EN OPERACION,-99.12128107,19.42392326,SEGUNDO NIVEL
7288,DFSMP005364,CIUDAD DE MEXICO,XOCHIMILCO,XOCHIMILCO,XOCHIMILCO,SMP,NO ESPECIFICADO,3,0,3,3,0,3,MÉDICA HUMANITAL SA DE CV,"AV FRANCISCO GOITIA NO 6, COL. SAN MARCOS",16050.0,EN OPERACION,-99.10995307,19.25711785,SEGUNDO NIVEL
7289,DFSMP005376,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,1,0,1,3,0,3,ALMA SETSUKO TAKAHASHI CORRO,"2A DE EUSEBIO GARCIA SM 1 MZ 11 LT 11, COL. UH VICENTE GUERRERO",9200.0,EN OPERACION,-99.0017,19.4215,SEGUNDO NIVEL
7290,DFSMP005381,CIUDAD DE MEXICO,CUAUHTÉMOC,CUAUHTEMOC,CUAUHTÉMOC,SMP,NO ESPECIFICADO,10,0,10,5,0,5,TIP SERVICIOS MÉDICOS INTEGRALES S.A. DE C.V.,"GUANAJUATO 178, COL. ROMA NORTE",6700.0,EN OPERACION,-99.16242342,19.41614764,SEGUNDO NIVEL
7293,DFSMP005410,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,SMP,NO ESPECIFICADO,2,0,2,5,0,5,SANATORIO MATERNIDAD JESÚS MÉDICO,"MACLOVIO HERRERA NO 111, COL. ROMERO RUBIO",15400.0,EN OPERACION,-99.0017,19.4215,SEGUNDO NIVEL
7298,DFSMP005463,CIUDAD DE MEXICO,ÁLVARO OBREGÓN,ALVARO OBREGON,ÁLVARO OBREGÓN,SMP,NO ESPECIFICADO,3,0,3,20,0,20,HOSPITAL DE ORTOPEDIA PARA NIÑOS DR. GERMÁN DÍAZ LOMBARDO,"CARMEN NÚM. 18, COL. CHIMALISTAC",99999.0,EN OPERACION,-99.1865729,19.3451522,SEGUNDO NIVEL
7302,DFSMP005504,CIUDAD DE MEXICO,ÁLVARO OBREGÓN,ALVARO OBREGON,ÁLVARO OBREGÓN,SMP,NO ESPECIFICADO,3,0,3,2,0,2,CLÍNICA MÉDICA SANTA FE,"CEDROS S/N, COL. DESARROLLO URBANO EL PIRU",1520.0,EN OPERACION,-99.2175581,19.3813436,SEGUNDO NIVEL
7303,DFSMP005516,CIUDAD DE MEXICO,IZTACALCO,IZTACALCO,IZTACALCO,SMP,NO ESPECIFICADO,2,0,2,3,0,3,GARCÍA VALDEZ JUAN ANTONIO,"ORIENTE 239 NO. 166, COL. AGRICOLA ORIENTAL",8500.0,EN OPERACION,-99.0978,19.3953,SEGUNDO NIVEL
7315,DFSMP005632,CIUDAD DE MEXICO,MIGUEL HIDALGO,MIGUEL HIDALGO,MIGUEL HIDALGO,SMP,NO ESPECIFICADO,4,0,4,3,0,3,"CUIDADO OCULAR, S.A. DE C.V.",CDA. MONTE IRAZU NO.  160 COL. LOMAS BARRILACO SECC. VERTIENTES,11000.0,EN OPERACION,-99.21060968,19.43107912,SEGUNDO NIVEL
7337,DFSMP005854,CIUDAD DE MEXICO,TLALPAN,TLALPAN,TLALPAN,SMP,NO ESPECIFICADO,134,0,134,118,0,118,OPERADORA DE HOSPITALES ANGELES S.A DE C.V,"CALZADA ACOXPA NO. 430, COL. EX HACIENDA COAPA",14308.0,EN OPERACION,-99.1349655389785,19.2997622389526,SEGUNDO NIVEL
7339,DFSMP005871,CIUDAD DE MEXICO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,SMP,NO ESPECIFICADO,3,0,3,4,0,4,CLÍNICA ZACATENCO S. DE R.L. DE C.V.,"TICOMAN NO. 341, COL. RESIDENCIAL ZACATENCO",7369.0,EN OPERACION,-99.1259441,19.5011906,SEGUNDO NIVEL
7340,DFSMP005883,CIUDAD DE MEXICO,TLALPAN,TLALPAN,TLALPAN,SMP,NO ESPECIFICADO,0,0,0,30,0,30,FUNDACIÓN DE OBRAS SOCIALES DE SAN VICENTE IAP,"HACIENDA DE COYOTEPEC NO. 26, COL. PRADO COAPA",14350.0,EN OPERACION,-99.1311851,19.2909427,SEGUNDO NIVEL
7346,DFSMP005941,CIUDAD DE MEXICO,ÁLVARO OBREGÓN,ALVARO OBREGON,ÁLVARO OBREGÓN,SMP,NO ESPECIFICADO,40,0,40,31,0,31,PROMOTORA DE HOSPITALES Y SERVICIOS INTEGRALES S.A.P.I. DE C.V.,"PROLONGACION REFORMA NO. 19, COL. PASEOS DE LAS LOMAS SANTA FE",1330.0,EN OPERACION,-99.2632884,19.3713353,SEGUNDO NIVEL
7347,DFSMP005953,CIUDAD DE MEXICO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,SMP,NO ESPECIFICADO,10,0,10,5,0,5,FUNDACIÓN MEXICANA PARA LA PLANEACIÓN FAMILIAR A. C. (MEXFAM SERVICIOS MÉDICOS),"TALARA NO. 103, COL. TEPEYAC INSURGENTES",7020.0,EN OPERACION,-99.1374552,19.3952455,SEGUNDO NIVEL
7350,DFSMP005971,CIUDAD DE MEXICO,CUAUHTÉMOC,CUAUHTEMOC,CUAUHTÉMOC,SMP,NO ESPECIFICADO,1,0,1,2,0,2,CLÍNICA QUIRÚRGICA OP. OUTOPATIENT SURGERY S.A. DE C.V.,,6700.0,EN OPERACION,-99.175028,19.419608,SEGUNDO NIVEL
7353,DFSMP006004,CIUDAD DE MEXICO,AZCAPOTZALCO,AZCAPOTZALCO,AZCAPOTZALCO,SMP,NO ESPECIFICADO,8,0,8,26,0,26,CENTRO QUIRÚRGICO RÍO CONSULADO S.A. DE C.V.,,2900.0,EN OPERACION,-99.152140,19.463362,SEGUNDO NIVEL
7355,DFSMP006022,CIUDAD DE MEXICO,BENITO JUÁREZ,BENITO JUAREZ,BENITO JUÁREZ,SMP,NO ESPECIFICADO,3,7,10,4,0,4,PATRIOTISMO CLINICA DE SALUD S.A DE C.V.,,3710.0,EN OPERACION,-99.183498,19.38355035,SEGUNDO NIVEL
7356,DFSMP006031,CIUDAD DE MEXICO,BENITO JUÁREZ,BENITO JUAREZ,BENITO JUÁREZ,SMP,NO ESPECIFICADO,127,0,127,94,0,94,HOSPITAL SAN ANGEL INN UNIVERSIDAD,,3330.0,EN OPERACION,-99.16770860552788,19.35890198469638,SEGUNDO NIVEL
7361,DFSMP006082,CIUDAD DE MEXICO,TLALPAN,TLALPAN,TLALPAN,SMP,NO ESPECIFICADO,7,0,7,5,0,5,CLÍNICA SERVIMED S.C.,,99999.0,EN OPERACION,-99.2187013,19.28562524,SEGUNDO NIVEL
7366,DFSMP006133,CIUDAD DE MEXICO,BENITO JUÁREZ,BENITO JUAREZ,BENITO JUÁREZ,SMP,NO ESPECIFICADO,5,0,5,2,0,2,"HOCCE, S.A. DE C.V. (OMNILASER)",,3020.0,EN OPERACION,-99.1594849,19.38623321,SEGUNDO NIVEL
7370,DFSMP006175,CIUDAD DE MEXICO,COYOACÁN,COYOACAN,COYOACÁN,SMP,NO ESPECIFICADO,11,0,11,14,0,14,FUCAM A.C.,,4890.0,EN OPERACION,-99.136894,19.3063626,SEGUNDO NIVEL
7372,DFSMP006193,CIUDAD DE MEXICO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,SMP,NO ESPECIFICADO,20,0,20,15,0,15,HOSPITAL BOUTIQUE RIOBAMBA,,7300.0,EN OPERACION,-99.1233126,19.49488366,SEGUNDO NIVEL
7373,DFSMP006202,CIUDAD DE MEXICO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,SMP,NO ESPECIFICADO,7,0,7,5,0,5,CLINICA QUIRURGICA OCEANIA S.A. DE C.V.,,7920.0,EN OPERACION,-99.0755867,19.45298108,SEGUNDO NIVEL
7374,DFSMP006211,CIUDAD DE MEXICO,CUAUHTÉMOC,CUAUHTEMOC,CUAUHTÉMOC,SMP,NO ESPECIFICADO,3,0,3,38,0,38,"INTERHOSP, S.A. DE C.V. (DALINDE CENTRO MEDICO)",,6760.0,EN OPERACION,-99.16807524999996,19.404875605593872,SEGUNDO NIVEL
7376,DFSMP006235,CIUDAD DE MEXICO,CUAUHTÉMOC,CUAUHTEMOC,CUAUHTÉMOC,SMP,NO ESPECIFICADO,6,0,6,7,0,7,MEDILAP S.A. DE C.V. (MEDICA SAN LUIS),,6700.0,EN OPERACION,-99.1603446,19.41384124,SEGUNDO NIVEL
7386,DFSMP006331,CIUDAD DE MEXICO,AZCAPOTZALCO,AZCAPOTZALCO,AZCAPOTZALCO,SMP,NO ESPECIFICADO,3,0,3,7,0,7,CLINICA ALAMO,,2980.0,EN OPERACION,-99.1510426,19.46761377,SEGUNDO NIVEL
7388,DFSMP006355,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SMP,NO ESPECIFICADO,4,0,4,10,0,10,HOSPITAL SAME SERVICIO Y ATENCION MEDICA ESPECIALIZADA,,13000.0,EN OPERACION,-99.0070804,19.27323504,SEGUNDO NIVEL
7392,DFSMP006391,CIUDAD DE MEXICO,BENITO JUÁREZ,BENITO JUAREZ,BENITO JUÁREZ,SMP,NO ESPECIFICADO,1,0,1,4,0,4,PROVIDENCE MEDICAL CLINIC,,3100.0,EN OPERACION,-99.1634799,19.38675587,SEGUNDO NIVEL
7400,DFSMP006475,CIUDAD DE MEXICO,CUAUHTÉMOC,CUAUHTEMOC,CUAUHTÉMOC,SMP,NO ESPECIFICADO,8,0,8,25,0,25,CLINICA PRENSA S.A. DE C.V.,,6300.0,EN OPERACION,-99.14777729999997,19.443090805605777,SEGUNDO NIVEL
7405,DFSMP006520,CIUDAD DE MEXICO,TLALPAN,TLALPAN,TLALPAN,SMP,NO ESPECIFICADO,2,0,2,3,0,3,CLINICA QUIRURGICA MARY,,14000.0,EN OPERACION,-99.17419369999999,19.2858510055568,SEGUNDO NIVEL
7483,DFSMP007300,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,2,0,2,10,0,10,CLINICA MEDICA PAOLA S.A. DE C.V.,,9920.0,EN OPERACION,-99.08425367723078,19.307556089694504,SEGUNDO NIVEL
7907,DFSMP011542,CIUDAD DE MEXICO,TLALPAN,TLALPAN,TLALPAN,SMP,NO ESPECIFICADO,3,0,3,3,0,3,CLÍNICA HIDALGO,,14260.0,EN OPERACION,-99.18898805026242,19.284502639785874,SEGUNDO NIVEL
7911,DFSMP011584,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,6,0,6,11,0,11,CLÍNICA DE ESPECIALIDADES CULHUACAN,,9800.0,EN OPERACION,-99.10909219999998,19.33608428732821,SEGUNDO NIVEL
7927,DFSMP011746,CIUDAD DE MEXICO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,SMP,NO ESPECIFICADO,4,0,4,6,0,6,CORPORACION QUIRURGICA REC. Y PLASTICA S.A. DE C.V.,,7300.0,EN OPERACION,-99.14544123769521,19.521663952225786,SEGUNDO NIVEL
7929,DFSMP011763,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,SMP,NO ESPECIFICADO,1,2,3,6,0,6,CLÍNICA MEDICA SAN ANGEL,,15300.0,EN OPERACION,-99.11837363525376,19.472660919067234,SEGUNDO NIVEL
7930,DFSMP011775,CIUDAD DE MEXICO,BENITO JUÁREZ,BENITO JUAREZ,BENITO JUÁREZ,SMP,NO ESPECIFICADO,1,2,3,2,0,2,CLINICA ESPECIALIDADES MEDICAS ALAMOS,,3400.0,EN OPERACION,-99.15304203710934,19.42065721986914,SEGUNDO NIVEL
7935,DFSMP011821,CIUDAD DE MEXICO,MIGUEL HIDALGO,MIGUEL HIDALGO,MIGUEL HIDALGO,SMP,NO ESPECIFICADO,1,4,5,5,0,5,CENTRO MEDICO QUIRURGICO ESCANDON,,11800.0,EN OPERACION,-99.1835293813233,19.430876186734732,SEGUNDO NIVEL
7937,DFSMP011845,CIUDAD DE MEXICO,BENITO JUÁREZ,BENITO JUAREZ,BENITO JUÁREZ,SMP,NO ESPECIFICADO,3,41,44,0,59,59,CENTRO HOSPITALARIO PATRIOTISMO S.A. DE C.V.,,3730.0,EN OPERACION,-99.19745260185539,19.405016417187877,SEGUNDO NIVEL
7962,DFSMP012096,CIUDAD DE MEXICO,MIGUEL HIDALGO,MIGUEL HIDALGO,MIGUEL HIDALGO,SMP,NO ESPECIFICADO,3,22,25,30,0,30,OPERADORA DE HOSPITALES ANGELES S.A. DE C.V.,,11560.0,EN OPERACION,-99.1917192039673,19.434078822080075,SEGUNDO NIVEL
7969,DFSMP012166,CIUDAD DE MEXICO,COYOACÁN,COYOACAN,COYOACÁN,SMP,NO ESPECIFICADO,0,13,13,33,0,33,ASOCIACION PARA EVITAR LA CEGUERA EN MEXICO I.A.P.,,4030.0,EN OPERACION,-99.1557708,19.348914,SEGUNDO NIVEL
7982,DFSMP012294,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,SMP,NO ESPECIFICADO,2,9,11,7,7,14,CLINICA EDYBE S.C.,,15900.0,EN OPERACION,-99.112,19.4222,SEGUNDO NIVEL
8012,DFSMP012591,CIUDAD DE MEXICO,CUAUHTÉMOC,CUAUHTEMOC,CUAUHTÉMOC,SMP,NO ESPECIFICADO,0,4,4,0,18,18,SANATORIO OFTALMOLÓGICO MERIDA  SA DE CV,,6700.0,EN OPERACION,-99.15751750000004,19.417903505597923,SEGUNDO NIVEL
8015,DFSMP012620,CIUDAD DE MEXICO,BENITO JUÁREZ,BENITO JUAREZ,BENITO JUÁREZ,SMP,NO ESPECIFICADO,0,2,2,23,0,23,GRUPO TORRE MEDICA HOSPITAL DEL VALLE,,3100.0,EN OPERACION,-99.1658099,19.383375,SEGUNDO NIVEL
8019,DFSMP012661,CIUDAD DE MEXICO,COYOACÁN,COYOACAN,COYOACÁN,SMP,NO ESPECIFICADO,0,35,35,80,5,85,HOSPITAL SHRINERS PARA NIÑOS A.C.,,4600.0,EN OPERACION,-99.15645995237732,19.30174048279435,SEGUNDO NIVEL
8067,DFSMP013146,CIUDAD DE MEXICO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,SMP,NO ESPECIFICADO,0,4,4,5,4,9,SERVICIOS MEDICOS ESPECIALIZADOS EN UROLOGIA SA DE CV,,7300.0,EN OPERACION,-99.1302,19.4869,SEGUNDO NIVEL
8220,DFSSA000053,CIUDAD DE MEXICO,AZCAPOTZALCO,AZCAPOTZALCO,AZCAPOTZALCO,SSA,HOSPITAL ESPECIALIZADO,3,12,15,16,0,16,HOSPITAL PEDIÁTRICO AZCAPOTZALCO,"AV. AZCAPOTZALCO NO. 731, COL. AZCAPOTZALCO, C.P. 02000.",99999.0,EN OPERACION,-99.1854555,19.4845148,TERCER NIVEL
8221,DFSSA000065,CIUDAD DE MEXICO,AZCAPOTZALCO,AZCAPOTZALCO,AZCAPOTZALCO,SSA,HOSPITAL ESPECIALIZADO,1,5,6,19,0,19,HOSPITAL MATERNO INFANTIL DR. NICOLÁS M. CEDILLO,"GUSTAVO J. S/N, ESQ. VÍCTOR HERNÁNDEZ COVARRUBIAS, COL. UNIDAD FRANCISCO VILLA, C.P. 02400.",99999.0,EN OPERACION,-99.2030482,19.4979131,TERCER NIVEL
8250,DFSSA000350,CIUDAD DE MEXICO,COYOACÁN,COYOACAN,COYOACÁN,SSA,HOSPITAL ESPECIALIZADO,5,16,21,55,0,55,HOSPITAL PEDIÁTRICO COYOACÁN,,4010.0,EN OPERACION,-99.16785115387029,19.345626047089702,TERCER NIVEL
8298,DFSSA000835,CIUDAD DE MEXICO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,SSA,HOSPITAL ESPECIALIZADO,1,17,18,60,0,60,HOSPITAL PEDIÁTRICO SAN JUAN DE ARAGÓN,"AV. 506 ENTRE CALLE 517 Y 521, COL. SAN JUAN DE ARAGÓN 1ª. SECCIÓN, DEL. GUSTAVO A. MADERO C.P. 07969",99999.0,EN OPERACION,-99.09239706588778,19.457797523174442,TERCER NIVEL
8299,DFSSA000840,CIUDAD DE MEXICO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,SSA,HOSPITAL ESPECIALIZADO,0,12,12,60,0,60,HOSPITAL PEDIÁTRICO VILLA,"AV. CANTERA, ESQ. HIDALGO S/N, COL. ESTANZUELA, C.P. 07050",99999.0,EN OPERACION,-99.1142620006849,19.48708166052334,TERCER NIVEL
8300,DFSSA000852,CIUDAD DE MEXICO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,SSA,HOSPITAL ESPECIALIZADO,0,8,8,52,0,52,HOSPITAL MATERNO INFANTIL CUAUTEPEC,"EMILIANO ZAPATA NO 17, COL. CUAUTEPEC BARRIO BAJO, C.P. 07200",99999.0,EN OPERACION,-99.14103979255742,19.539723277509776,TERCER NIVEL
8301,DFSSA000864,CIUDAD DE MEXICO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,SSA,HOSPITAL GENERAL,0,18,18,74,0,74,HOSPITAL GENERAL TICOMÁN,,7330.0,EN OPERACION,-99.13793561054263,19.514526372666094,SEGUNDO NIVEL
8302,DFSSA000876,CIUDAD DE MEXICO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,SSA,HOSPITAL GENERAL,3,3,6,18,1,19,UNIDAD MÉDICA DEL RECLUSORIO PREVENTIVO VARONIL NORTE,"JAIME NUNO NO. 155, COL. CENTRO ESCOLAR, DELEGACIÓN GUSTAVO A. MADERO, C.P. 07200.",99999.0,EN OPERACION,-99.14863217627499,19.547395164299655,SEGUNDO NIVEL
8303,DFSSA000881,CIUDAD DE MEXICO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,SSA,HOSPITAL GENERAL,4,18,22,146,52,198,HOSPITAL GENERAL VILLA,"AV. SAN JUAN DE ARAGÓN NO 285, COL. GRANJAS MODERNAS,  C.P. 07460.",99999.0,EN OPERACION,-99.10314467741046,19.480621616783885,SEGUNDO NIVEL
